ePOS Code,Company Code,Date,ACRA REGISTERED NAME,Brand/Deal Name/Business Name,Sub Domain Link (If Lead is already available in Backend) Fill only when EPOS client,Tele Sales or MR (For KPI - Internal),Name of the Market Researcher,Original Source (Marketing),"Marketing Source (Do not fill anything if the leads are from Hubspot, EPOS clients)",Company Registration date / Date Established,Company Registration Number (UEN),Primary SSIC Code,Secondary SSIC Code,Hubspot ID (Company),Hubspot ID(Deal),Hubspot ID(Contact),Website URL,Business Type,Facebook Page,Instagram URL,Linkedin URL,Tik Tok URL,Ownership Type,Parent Industry Type,Industry Type,Sub Industry,Business model,Presence of Multiple Outlets,Number of Outlets (Write in #),Region,Planning Area,Business Location Type,Registered Address (Block & Street),Registered Address  (Unit #),Registered Address  (Postal code),"Operational Address 
(Block & Street)","Operational Address 
(Unit #)","Operational Address 
(Postal Code)",Operational Address Type,First Name,Last Name,PIC Name 1 Designation,PIC NAME 1 Contact Number,PIC 1 email address,First Name 2,Last Name 2,PIC Name 2 Designation,PIC NAME 2 Contact Number,PIC 2 email address,First Name 3,Last Name 3,PIC Name Designation 3,PIC NAME 3 Contact Number,PIC 3 email address,FB/Insta/Tik Tok/Linkedin Contact,Current ePOS Client ?,"If ePOS Client, which product they are using?",Is this deal part of the Gov List?,Source from Market Researcher,Contact Number from Lusha?,Phone number Verified ?
,,16/12/2025,L&M EATING HOUSE PTE. LTD.,L&M EATING HOUSE,,TeleSales,,Offline Sources,Adhoc,,201720948N,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9363 5832,papafood313@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,OMEGA 1 PTE. LIMITED,N-OMEGA,,TeleSales,,Offline Sources,Adhoc,,202118752H,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8382 4499,elliot.j.sam@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,JYJ FOOD PTE. LTD.,JYJ,,TeleSales,,Offline Sources,Adhoc,,202023791C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9452 1713,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,OLD STREET BAK KUT TEH PTE. LTD.,OLD STREET BAK KUT TEH,,TeleSales,,Offline Sources,Adhoc,,201303398H,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9678 7030,limkuanyiou@oldstreet.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,AMARA SANCTUARY SENTOSA,AMARA SANCTUARY RESORT SENTOSA,,TeleSales,,Offline Sources,Adhoc,,53070985J,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,TEA DOUGH PTE. LTD.,TEA DOUGH,,TeleSales,,Offline Sources,Adhoc,,201834887G,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,YAKIZEN PTE. LTD.,YAKIZEN,,TeleSales,,Offline Sources,Adhoc,,202029496K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9788 5550,dianechiang@hotmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,NA NA & I PTE. LTD.,NA,,TeleSales,,Offline Sources,Adhoc,,201825576W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9689 7608,bigbossedmund@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,TARDIGRADE DIGITAL PTE. LTD.,TARDIGRADE,,TeleSales,,Offline Sources,Adhoc,,202122401K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8828 8500,tardigrade8as@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,KINARA TECH PTE. LTD.,KINARA,,TeleSales,,Offline Sources,Adhoc,,202529308C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9008 4751,vpatro1@babson.edu,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,PHIN'S STEAKHOUSE PTE. LTD.,PHINÂS STEAKHOUSE,,TeleSales,,Offline Sources,Adhoc,,200208149Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9815 0500,siew.jason@hotmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,STAMFLES GROUP HOLDINGS PTE. LTD.,STAMFLES,,TeleSales,,Offline Sources,Adhoc,,201504698R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9233 5336,jueni@stamfles.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,TAB SG PTE. LTD.,TAB TAB,,TeleSales,,Offline Sources,Adhoc,,200922394C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 7654 3210,shah.aman106@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,EATZ CATERING SERVICES PTE. LTD.,EATZ CATERING,,TeleSales,,Offline Sources,Adhoc,,200921461H,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6442 0928,aberdeen@eatzcatering.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,TENKAICHI RESTAURANT PTE. LTD.,TENKAICHI RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,201309322M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9070 6376,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,JHPK PTE. LTD.,JHPK CAFE,,TeleSales,,Offline Sources,Adhoc,,201803698K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9850 5391,jhpk.sg@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,QI XIANG PTE. LTD.,QI XIANG,,TeleSales,,Offline Sources,Adhoc,,201834283R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9633 1563,zenithneo@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,HK NANYANG PTE. LTD.,HK NANYANG,,TeleSales,,Offline Sources,Adhoc,,201915047D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8778 2099,winnie.cheong@homekitchen.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,TORIDOLL SINGAPORE PTE. LTD.,TORIDOLL,,TeleSales,,Offline Sources,Adhoc,,201716903H,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8133 8244,kathy@trdhy.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,UMINOIE NIHON RYORI PTE. LTD.,UMINOIE NIHON RYORI,,TeleSales,,Offline Sources,Adhoc,,200608485E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8661 1597,uminoie.hakata@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,FORMAGGIO E PASTA PTE. LTD.,PASTA E FORMAGGIO,,TeleSales,,Offline Sources,Adhoc,,201816398N,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9247 1384,jacquelineluiyc@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SAPARI & FAMILY PTE. LTD.,SAPARI & FAMILY,,TeleSales,,Offline Sources,Adhoc,,201731374R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9689 7442,kathybonyamin@yahoo.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,REPUBLIC OF ARTS PTE. LTD.,REPUBLIC OF,,TeleSales,,Offline Sources,Adhoc,,202445693M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8588 9969,it@rsyc.org.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THE PENNY BLACK PTE LTD,PENNY BLACK,,TeleSales,,Offline Sources,Adhoc,,199805228R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9119 1123,votewp@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SEAFOOD@SG,MR SEAFOOD,,TeleSales,,Offline Sources,Adhoc,,53366145E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9731 3133,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,PETS AFTERLIFE PTE. LTD.,AFTERLIFE,,TeleSales,,Offline Sources,Adhoc,,202034647D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8783 6009,charlie@afterlifesg.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,EBB & FLOW PTE. LTD.,EBB & FLOW,,TeleSales,,Offline Sources,Adhoc,,201811573C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9431 8431,herman.shah@ebbflowgroup.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,IFOUNDRIES GROUP PTE. LTD.,IFOUNDRIES,,TeleSales,,Offline Sources,Adhoc,,201708850Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8511 8459,fairllie.ifoundries@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,FORAGERS PTE. LTD.,FORAGERS,,TeleSales,,Offline Sources,Adhoc,,201942231Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8748 4953,wani@foragers.com.sg,,,,65 4523 8216,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ARKLEAF ADVISORY PTE. LTD.,ARKLEAF ADVISORY,,TeleSales,,Offline Sources,Adhoc,,201932749N,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9170 7971,yvonne@arkleaf.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,MOBILE COMMUNITY TECH PTE. LTD.,MOBILE COMMUNITY,,TeleSales,,Offline Sources,Adhoc,,201504224E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6635 8268,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,GLOBALDATA PTE. LTD.,GLOBALDATA,,TeleSales,,Offline Sources,Adhoc,,201116877E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6994 8601,tim.hill@globaldata.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,INEXTLABS PTE. LTD.,INEXTLABS,,TeleSales,,Offline Sources,Adhoc,,202040219C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9779 9776,msachin@inextlabs.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,TAMAGO-YA PTE. LTD.,TAMAGO S,,TeleSales,,Offline Sources,Adhoc,,201222631R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 0171 2342,mark@tamago.com.cn,,,,65 9173 2416,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,361 DEGREE CONSULTANCY PTE. LTD.,361 DEGREE CONSULTANCY,,TeleSales,,Offline Sources,Adhoc,,200804595N,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6515 7906,sclbrina@361dc.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,INFORMA GLOBAL MARKETS (SINGAPORE) PRIVATE LIMITED,INFORMA MARKETS,,TeleSales,,Offline Sources,Adhoc,,200312383W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6989 6542,merliynlow@informa.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SARIKA CONNOISSEUR CAFE PTE LTD,SARIKA CONNOISSEUR CAI-E,,TeleSales,,Offline Sources,Adhoc,,200004940E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6336 5675,patrick_yong@theconnoisseurconcerto.com,,,,65 6804 6338,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,MARRYBROWN PTE. LTD.,MARRYBROWN,,TeleSales,,Offline Sources,Adhoc,,201523693C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 2771 7086,,,,,65 2749 9663,,,,,65 2771 5963,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,PACIFIC RIM GROUP PTE. LTD.,PACIFIC RIM,,TeleSales,,Offline Sources,Adhoc,,201309453R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 3416 6541,thaiyue@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SUPER PARK ASIA GROUP PTE. LTD.,SUPER ASIA,,TeleSales,,Offline Sources,Adhoc,,201816565M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 4272 8015,usman@superasia.biz,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ADYEN SINGAPORE PTE. LTD.,ADYEN,,TeleSales,,Offline Sources,Adhoc,,201210678M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8571 2827,priyanka.gargav@adyen.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,WENDY & WENDY PTE. LTD.,THE WENDYS,,TeleSales,,Offline Sources,Adhoc,,201811877H,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 5872 0485,andy.oktofian@wendys.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,B&HANS PTE. LTD.,HANS,,TeleSales,,Offline Sources,Adhoc,,202322105W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9688 2285,wmtan@hans.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,COMPASS PTE. LTD.,COMPASS,,TeleSales,,Offline Sources,Adhoc,,201632138M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9237 6960,cheryl.tong@compass-group.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,KING KONG BURGER,BURGER KING,,TeleSales,,Offline Sources,Adhoc,,53488381L,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9685 7324,chinhou_goh@burgerking.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,CRYSTAL JADE PTE. LTD.,CRYSTAL JADE,,TeleSales,,Offline Sources,Adhoc,,201837864W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9834 4706,zq.hoe@crystaljade.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THE DESSERT EMPIRE PTE. LTD.,THE DESSERT EMPIRE,,TeleSales,,Offline Sources,Adhoc,,200512666R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9762 2696,shaun@thedessertempire.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,DRAGON 1 PTE. LTD.,DRAGON-I,,TeleSales,,Offline Sources,Adhoc,,202512256R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6266 3221,shirley.sia@dragon-i.com.my,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,COFFEE MONSTER,MONSTER COFFEE LAB,,TeleSales,,Offline Sources,Adhoc,,53509263J,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 2281 1836,shaunleong@mightymonster.co,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,AS F&B KITCHEN PTE. LTD.,AS KITCHEN,,TeleSales,,Offline Sources,Adhoc,,202524119N,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 0822 3310,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,H&H PTE. LTD.,H,,TeleSales,,Offline Sources,Adhoc,,201612747E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6127 4876,hinglaitrading@yahoo.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ZARCO MEDITERRANEAN PTE. LTD.,ZARCO MEDITERRANEAN,,TeleSales,,Offline Sources,Adhoc,,201629933K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9445 0500,peter@kebab.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,UBIQUITOUS COMMUNICATIONS PTE. LTD.,UBIQUITOUS COMMUNICATIONS,,TeleSales,,Offline Sources,Adhoc,,201422032G,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9768 1249,tengsern.tan@ucgroup.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,RIGLOBE PTE. LTD.,RIGLOBE,,TeleSales,,Offline Sources,Adhoc,,201613222H,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9237 3060,bryan@riglobe.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ID ARENA PTE. LTD.,ARENA,,TeleSales,,Offline Sources,Adhoc,,201805211G,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 2930 4089,m.utomo@arenacorp.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,GOLDEN GATE (SG) PTE. LTD.,GOLDEN GATE,,TeleSales,,Offline Sources,Adhoc,,202328185W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 7262 8070,minh.truong@ggg.com.vn,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THE PROVIDORE GROUP PTE. LTD.,THE PROVIDORE,,TeleSales,,Offline Sources,Adhoc,,202117969K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8202 2460,constantin@theprovidore.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,FOODIE FOOD PTE. LTD.,FOODIE FOOD,,TeleSales,,Offline Sources,Adhoc,,201406145R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9746 3357,kai.gwee@yahoo.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,NUODLE PTE. LTD.,NUODLE,,TeleSales,,Offline Sources,Adhoc,,201721568W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9710 8000,indo@nuodle.asia,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,KANSHOKU RAMEN PTE. LTD.,KANSHOKU RAMEN,,TeleSales,,Offline Sources,Adhoc,,201417275D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9710 3364,melvin@kanshokuramen.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,KIN HOTEL FIVE PTE. LTD.,HOTEL FIVE,,TeleSales,,Offline Sources,Adhoc,,202507106C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9754 5823,rayziel@hotelsplendour.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,TWO BLUR GUYS PTE. LTD.,TWO BLUR GUYS,,TeleSales,,Offline Sources,Adhoc,,201209514G,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9780 8788,twoblurguys@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,WOK HEY PTE. LTD.,WOK HEY,,TeleSales,,Offline Sources,Adhoc,,201617998K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9363 5195,changyong@wokhey.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THAI VILLAGE RESTAURANT PTE. LTD.,THAI VILLAGE RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,199504712D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9732 6238,maxtein.oh@pavillon.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,TOTAL HOSPITALITY GP PTE. LTD.,HOSPITALITY TOTAL,,TeleSales,,Offline Sources,Adhoc,,201115395Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9316 8699,gerard@hospitslitytotalservices.com.au,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,FOODFARE CATERING PTE LTD,FOODFARE,,TeleSales,,Offline Sources,Adhoc,,199706979E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9819 8281,tan_marilyn@foodfare.vom.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ANANDA BHAVAN CATERING,ANANDA BHAVAN,,TeleSales,,Offline Sources,Adhoc,,42577200D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9367 6746,viren.my@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,POINTSOFT (S) PTE LTD,POINTSOFT,,TeleSales,,Offline Sources,Adhoc,,200104074Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 2225 5441,raymmnd@pointsoft.com.my,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,BAY BREEZE PTE. LTD.,BAY BREEZE CAFE,,TeleSales,,Offline Sources,Adhoc,,202218598Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6615 5968,bbcafe4163@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,K HOSPITALITY PTE. LTD.,K HOSPITALITY,,TeleSales,,Offline Sources,Adhoc,,201922304M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 4322 4306,karan.kapur@k-copr.in,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,P GROUP LLP,,,TeleSales,,Offline Sources,Adhoc,,T10LL0699J,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9357 5233,jari.niemi@sunborn.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,COFFEE EXPRESS 2000 PTE. LTD.,COFFEE EXPRESS 2000,,TeleSales,,Offline Sources,Adhoc,,200823160D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6748 1818,bqs1973@singnet.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,YUM! ASIA FRANCHISE PTE. LTD.,YUM ASIA FRANCHISE,,TeleSales,,Offline Sources,Adhoc,,200809074G,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9231 6690,jamie.quek@yum.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,KING KONG BURGER,BURGER KING,,TeleSales,,Offline Sources,Adhoc,,53488381L,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9753 3756,mrubin@rbi.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ZEEMART PTE. LTD.,ZEEMART,,TeleSales,,Offline Sources,Adhoc,,201525600G,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9191 4138,neeraj@zeemart.asia,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,S W LOKE,LOKE,,TeleSales,,Offline Sources,Adhoc,,53399053W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8700 8510,lily.ong@loke.com.au,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,DBS BANK LTD.,DBS BANK,,TeleSales,,Offline Sources,Adhoc,,196800306E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9859 9149,christinehol@dbs.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,GREENDOT GROUP PRIVATE LIMITED,GREENDOT,,TeleSales,,Offline Sources,Adhoc,,201723795E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9159 0555,justin.chou.zq@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SPH 1 PTE. LTD.,SPH,,TeleSales,,Offline Sources,Adhoc,,201921811H,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9118 4380,melvinw@sph.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,A STAR PTE. LTD.,A-STAR,,TeleSales,,Offline Sources,Adhoc,,201324645H,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6408 2284,ben_see@2r.a-star.edu.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ARCC HOLDINGS PTE. LTD.,ARCC,,TeleSales,,Offline Sources,Adhoc,,201119757N,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9616 6608,robertchen@arccholdings.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,VENTURE CAPITAL NETWORK PTE. LTD.,VENTURE CAPITAL NETWORK,,TeleSales,,Offline Sources,Adhoc,,201726874M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9696 9132,ellencui@vc-network.org,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,XPRESSFLOWER.COM PTE. LTD.,XPRESSFLOWERSCOM,,TeleSales,,Offline Sources,Adhoc,,200400165W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6280 1007,sohyeehow@xpressflower.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,CHAI YU TRADING,CHAI YU,,TeleSales,,Offline Sources,Adhoc,,53188134B,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9838 1812,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,FIRST STATION (T1) PTE. LTD.,FIRST STATION T1,,TeleSales,,Offline Sources,Adhoc,,201101956D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9826 5862,choicefood@ymail.com,,,,65 6445 6030,,,,,,,,,,Gov List,"ACRA, Google Searches",,
